"rental_id","rental_date","inventory_id","customer_id","return_date","staff_id","last_update","rental_period"
454,"2005-05-27 19:31:36",3499,575,"2005-05-30 15:46:36",1,"2006-02-16 02:30:53","2 days 20:15:00"
455,"2005-05-27 19:43:29",3344,343,"2005-06-04 23:40:29",2,"2006-02-16 02:30:53","8 days 03:57:00"
456,"2005-05-27 19:50:06",1699,92,"2005-06-02 22:14:06",1,"2006-02-16 02:30:53","6 days 02:24:00"
457,"2005-05-27 19:52:29",2368,300,"2005-06-02 17:17:29",2,"2006-02-16 02:30:53","5 days 21:25:00"
458,"2005-05-27 19:58:36",3350,565,"2005-06-06 00:51:36",1,"2006-02-16 02:30:53","9 days 04:53:00"
459,"2005-05-27 20:00:04",597,468,"2005-05-29 22:47:04",1,"2006-02-16 02:30:53","2 days 02:47:00"
460,"2005-05-27 20:02:03",4238,240,"2005-05-28 16:14:03",1,"2006-02-16 02:30:53","20:12:00"
461,"2005-05-27 20:08:55",2077,447,"2005-06-01 14:32:55",1,"2006-02-16 02:30:53","4 days 18:24:00"
462,"2005-05-27 20:10:36",2314,364,"2005-06-03 21:12:36",2,"2006-02-16 02:30:53","7 days 01:02:00"
463,"2005-05-27 20:11:47",826,21,"2005-06-04 21:18:47",1,"2006-02-16 02:30:53","8 days 01:07:00"
464,"2005-05-27 20:42:44",1313,193,"2005-05-30 00:49:44",2,"2006-02-16 02:30:53","2 days 04:07:00"
465,"2005-05-27 20:44:36",20,261,"2005-06-02 02:43:36",1,"2006-02-16 02:30:53","5 days 05:59:00"
466,"2005-05-27 20:57:07",1786,442,"2005-05-29 15:52:07",1,"2006-02-16 02:30:53","1 day 18:55:00"
467,"2005-05-27 21:10:03",339,557,"2005-06-01 16:08:03",1,"2006-02-16 02:30:53","4 days 18:58:00"
468,"2005-05-27 21:13:10",2656,101,"2005-06-04 15:26:10",2,"2006-02-16 02:30:53","7 days 18:13:00"
469,"2005-05-27 21:14:26",4463,154,"2005-06-05 21:51:26",1,"2006-02-16 02:30:53","9 days 00:37:00"
470,"2005-05-27 21:17:08",1613,504,"2005-06-04 17:47:08",1,"2006-02-16 02:30:53","7 days 20:30:00"
471,"2005-05-27 21:32:42",2872,209,"2005-05-31 00:39:42",2,"2006-02-16 02:30:53","3 days 03:07:00"
472,"2005-05-27 21:36:15",1338,528,"2005-05-29 21:07:15",1,"2006-02-16 02:30:53","1 day 23:31:00"
473,"2005-05-27 21:36:34",802,105,"2005-06-05 17:02:34",1,"2006-02-16 02:30:53","8 days 19:26:00"
474,"2005-05-27 22:11:56",1474,274,"2005-05-31 19:07:56",1,"2006-02-16 02:30:53","3 days 20:56:00"
475,"2005-05-27 22:16:26",2520,159,"2005-05-28 19:58:26",1,"2006-02-16 02:30:53","21:42:00"
476,"2005-05-27 22:31:36",2451,543,"2005-06-03 19:12:36",1,"2006-02-16 02:30:53","6 days 20:41:00"
477,"2005-05-27 22:33:33",2437,161,"2005-06-02 18:35:33",2,"2006-02-16 02:30:53","5 days 20:02:00"
478,"2005-05-27 22:38:20",424,557,"2005-05-31 18:39:20",2,"2006-02-16 02:30:53","3 days 20:01:00"
479,"2005-05-27 22:39:10",2060,231,"2005-06-05 22:46:10",2,"2006-02-16 02:30:53","9 days 00:07:00"
480,"2005-05-27 22:47:39",2108,220,"2005-06-04 21:17:39",2,"2006-02-16 02:30:53","7 days 22:30:00"
481,"2005-05-27 22:49:27",72,445,"2005-05-30 17:46:27",2,"2006-02-16 02:30:53","2 days 18:57:00"
482,"2005-05-27 22:53:02",4178,546,"2005-06-01 22:53:02",2,"2006-02-16 02:30:53","5 days"
483,"2005-05-27 23:00:25",1510,32,"2005-05-28 21:30:25",1,"2006-02-16 02:30:53","22:30:00"
484,"2005-05-27 23:26:45",3115,491,"2005-05-29 21:16:45",2,"2006-02-16 02:30:53","1 day 21:50:00"
485,"2005-05-27 23:40:52",2392,105,"2005-05-28 22:40:52",2,"2006-02-16 02:30:53","23:00:00"
486,"2005-05-27 23:51:12",1822,398,"2005-05-28 20:26:12",1,"2006-02-16 02:30:53","20:35:00"
487,"2005-05-28 00:00:30",3774,569,"2005-05-28 19:18:30",2,"2006-02-16 02:30:53","19:18:00"
488,"2005-05-28 00:07:50",393,168,"2005-06-03 22:30:50",2,"2006-02-16 02:30:53","6 days 22:23:00"
489,"2005-05-28 00:09:12",1940,476,"2005-05-31 04:44:12",2,"2006-02-16 02:30:53","3 days 04:35:00"
490,"2005-05-28 00:09:56",3524,95,"2005-05-30 22:32:56",2,"2006-02-16 02:30:53","2 days 22:23:00"
491,"2005-05-28 00:13:35",1326,196,"2005-05-29 00:11:35",2,"2006-02-16 02:30:53","23:58:00"
492,"2005-05-28 00:24:58",1999,228,"2005-05-28 22:34:58",1,"2006-02-16 02:30:53","22:10:00"
493,"2005-05-28 00:34:11",184,501,"2005-05-30 18:40:11",1,"2006-02-16 02:30:53","2 days 18:06:00"
494,"2005-05-28 00:39:31",1850,64,"2005-06-02 19:35:31",1,"2006-02-16 02:30:53","5 days 18:56:00"
495,"2005-05-28 00:40:48",1007,526,"2005-05-29 06:07:48",1,"2006-02-16 02:30:53","1 day 05:27:00"
496,"2005-05-28 00:43:41",1785,56,"2005-06-04 03:56:41",1,"2006-02-16 02:30:53","7 days 03:13:00"
497,"2005-05-28 00:54:39",2636,20,"2005-06-03 20:47:39",2,"2006-02-16 02:30:53","6 days 19:53:00"
498,"2005-05-28 01:01:21",458,287,"2005-05-30 21:20:21",2,"2006-02-16 02:30:53","2 days 20:19:00"
499,"2005-05-28 01:05:07",2381,199,"2005-06-05 19:54:07",2,"2006-02-16 02:30:53","8 days 18:49:00"
500,"2005-05-28 01:05:25",4500,145,"2005-05-31 20:04:25",1,"2006-02-16 02:30:53","3 days 18:59:00"
501,"2005-05-28 01:09:36",601,162,"2005-05-30 06:14:36",2,"2006-02-16 02:30:53","2 days 05:05:00"
502,"2005-05-28 01:34:43",3131,179,"2005-05-31 01:02:43",2,"2006-02-16 02:30:53","2 days 23:28:00"
503,"2005-05-28 01:35:25",3005,288,"2005-05-28 22:12:25",2,"2006-02-16 02:30:53","20:37:00"
504,"2005-05-28 02:05:34",2086,170,"2005-05-30 23:03:34",1,"2006-02-16 02:30:53","2 days 20:58:00"
505,"2005-05-28 02:06:37",71,111,"2005-05-29 06:57:37",1,"2006-02-16 02:30:53","1 day 04:51:00"
506,"2005-05-28 02:09:19",667,469,"2005-06-05 20:34:19",1,"2006-02-16 02:30:53","8 days 18:25:00"
507,"2005-05-28 02:31:19",3621,421,"2005-06-02 05:07:19",2,"2006-02-16 02:30:53","5 days 02:36:00"
508,"2005-05-28 02:40:50",4179,434,"2005-06-05 03:05:50",1,"2006-02-16 02:30:53","8 days 00:25:00"
509,"2005-05-28 02:51:12",3416,147,"2005-05-31 06:27:12",1,"2006-02-16 02:30:53","3 days 03:36:00"
510,"2005-05-28 02:52:14",4338,113,"2005-05-30 21:20:14",2,"2006-02-16 02:30:53","2 days 18:28:00"
511,"2005-05-28 03:04:04",3827,296,"2005-06-03 04:58:04",1,"2006-02-16 02:30:53","6 days 01:54:00"
512,"2005-05-28 03:07:50",2176,231,"2005-06-05 02:12:50",2,"2006-02-16 02:30:53","7 days 23:05:00"
513,"2005-05-28 03:08:10",225,489,"2005-05-29 07:22:10",1,"2006-02-16 02:30:53","1 day 04:14:00"
514,"2005-05-28 03:09:28",1697,597,"2005-06-05 00:49:28",2,"2006-02-16 02:30:53","7 days 21:40:00"
515,"2005-05-28 03:10:10",3369,110,"2005-06-04 02:18:10",2,"2006-02-16 02:30:53","6 days 23:08:00"
516,"2005-05-28 03:11:47",4357,400,"2005-06-04 02:19:47",1,"2006-02-16 02:30:53","6 days 23:08:00"
517,"2005-05-28 03:17:57",234,403,"2005-05-29 06:33:57",1,"2006-02-16 02:30:53","1 day 03:16:00"
518,"2005-05-28 03:18:02",4087,480,"2005-05-30 05:32:02",1,"2006-02-16 02:30:53","2 days 02:14:00"
519,"2005-05-28 03:22:33",3564,245,"2005-06-03 05:06:33",1,"2006-02-16 02:30:53","6 days 01:44:00"
520,"2005-05-28 03:27:37",3845,161,"2005-06-04 05:47:37",1,"2006-02-16 02:30:53","7 days 02:20:00"
521,"2005-05-28 03:32:22",2397,374,"2005-05-28 22:37:22",1,"2006-02-16 02:30:53","19:05:00"
522,"2005-05-28 03:33:20",3195,382,"2005-05-31 04:23:20",1,"2006-02-16 02:30:53","3 days 00:50:00"
523,"2005-05-28 03:53:26",1905,138,"2005-05-31 05:58:26",2,"2006-02-16 02:30:53","3 days 02:05:00"
524,"2005-05-28 03:57:28",1962,223,"2005-05-31 05:20:28",1,"2006-02-16 02:30:53","3 days 01:23:00"
525,"2005-05-28 04:25:33",1817,14,"2005-06-06 04:18:33",1,"2006-02-16 02:30:53","8 days 23:53:00"
526,"2005-05-28 04:27:37",1387,408,"2005-05-30 07:52:37",1,"2006-02-16 02:30:53","2 days 03:25:00"
527,"2005-05-28 04:28:38",266,169,"2005-06-02 08:19:38",1,"2006-02-16 02:30:53","5 days 03:51:00"
528,"2005-05-28 04:30:05",1655,359,"2005-06-03 10:01:05",2,"2006-02-16 02:30:53","6 days 05:31:00"
529,"2005-05-28 04:34:17",2624,469,"2005-05-30 00:35:17",1,"2006-02-16 02:30:53","1 day 20:01:00"
530,"2005-05-28 05:13:01",3332,312,"2005-06-01 10:21:01",2,"2006-02-16 02:30:53","4 days 05:08:00"
531,"2005-05-28 05:23:38",1113,589,"2005-05-29 08:00:38",2,"2006-02-16 02:30:53","1 day 02:37:00"
532,"2005-05-28 05:36:58",2793,120,"2005-06-02 01:50:58",1,"2006-02-16 02:30:53","4 days 20:14:00"
533,"2005-05-28 06:14:46",4306,528,"2005-06-01 06:26:46",2,"2006-02-16 02:30:53","4 days 00:12:00"
534,"2005-05-28 06:15:25",992,184,"2005-06-06 07:51:25",1,"2006-02-16 02:30:53","9 days 01:36:00"
535,"2005-05-28 06:16:32",4209,307,"2005-05-31 02:48:32",1,"2006-02-16 02:30:53","2 days 20:32:00"
536,"2005-05-28 06:17:33",2962,514,"2005-06-03 10:02:33",2,"2006-02-16 02:30:53","6 days 03:45:00"
537,"2005-05-28 06:20:55",3095,315,"2005-06-05 11:48:55",2,"2006-02-16 02:30:53","8 days 05:28:00"
538,"2005-05-28 06:21:05",2262,110,"2005-06-02 01:22:05",2,"2006-02-16 02:30:53","4 days 19:01:00"
539,"2005-05-28 06:26:16",3427,161,"2005-05-30 02:02:16",1,"2006-02-16 02:30:53","1 day 19:36:00"
540,"2005-05-28 06:40:25",3321,119,"2005-06-06 00:47:25",1,"2006-02-16 02:30:53","8 days 18:07:00"
541,"2005-05-28 06:41:58",1662,535,"2005-06-02 09:12:58",2,"2006-02-16 02:30:53","5 days 02:31:00"
542,"2005-05-28 06:42:13",4444,261,"2005-06-03 09:05:13",1,"2006-02-16 02:30:53","6 days 02:23:00"
543,"2005-05-28 06:43:34",530,493,"2005-06-06 07:16:34",2,"2006-02-16 02:30:53","9 days 00:33:00"
544,"2005-05-28 07:03:00",2964,311,"2005-06-06 06:23:00",1,"2006-02-16 02:30:53","8 days 23:20:00"
545,"2005-05-28 07:10:20",1086,54,"2005-06-04 01:47:20",2,"2006-02-16 02:30:53","6 days 18:37:00"
546,"2005-05-28 07:16:25",487,20,"2005-06-01 08:36:25",1,"2006-02-16 02:30:53","4 days 01:20:00"
547,"2005-05-28 07:24:28",2065,506,"2005-06-06 01:31:28",2,"2006-02-16 02:30:53","8 days 18:07:00"
548,"2005-05-28 07:34:56",3704,450,"2005-06-05 03:14:56",2,"2006-02-16 02:30:53","7 days 19:40:00"
549,"2005-05-28 07:35:37",1818,159,"2005-06-02 09:08:37",1,"2006-02-16 02:30:53","5 days 01:33:00"
550,"2005-05-28 07:39:16",3632,432,"2005-06-06 12:20:16",2,"2006-02-16 02:30:53","9 days 04:41:00"
551,"2005-05-28 07:44:18",3119,315,"2005-06-02 12:55:18",2,"2006-02-16 02:30:53","5 days 05:11:00"
552,"2005-05-28 07:53:38",23,106,"2005-06-04 12:45:38",2,"2006-02-16 02:30:53","7 days 04:52:00"
553,"2005-05-28 08:14:44",1349,176,"2005-06-02 03:01:44",2,"2006-02-16 02:30:53","4 days 18:47:00"
554,"2005-05-28 08:23:16",1951,376,"2005-05-31 03:29:16",2,"2006-02-16 02:30:53","2 days 19:06:00"
555,"2005-05-28 08:31:14",4397,55,"2005-05-30 07:34:14",2,"2006-02-16 02:30:53","1 day 23:03:00"
556,"2005-05-28 08:31:36",1814,22,"2005-06-06 07:29:36",2,"2006-02-16 02:30:53","8 days 22:58:00"
557,"2005-05-28 08:36:22",158,444,"2005-06-03 10:42:22",2,"2006-02-16 02:30:53","6 days 02:06:00"
558,"2005-05-28 08:38:43",4163,442,"2005-06-06 13:52:43",1,"2006-02-16 02:30:53","9 days 05:14:00"
559,"2005-05-28 08:39:02",1227,572,"2005-06-05 08:38:02",2,"2006-02-16 02:30:53","7 days 23:59:00"
560,"2005-05-28 08:53:02",644,463,"2005-06-04 12:27:02",2,"2006-02-16 02:30:53","7 days 03:34:00"
561,"2005-05-28 08:54:06",928,77,"2005-06-05 05:54:06",1,"2006-02-16 02:30:53","7 days 21:00:00"
562,"2005-05-28 09:01:21",3390,102,"2005-06-02 05:26:21",2,"2006-02-16 02:30:53","4 days 20:25:00"
563,"2005-05-28 09:10:49",53,324,"2005-06-06 11:32:49",1,"2006-02-16 02:30:53","9 days 02:22:00"
564,"2005-05-28 09:12:09",2973,282,"2005-05-29 05:07:09",1,"2006-02-16 02:30:53","19:55:00"
565,"2005-05-28 09:26:31",1494,288,"2005-06-01 07:28:31",1,"2006-02-16 02:30:53","3 days 22:02:00"
566,"2005-05-28 09:51:39",4330,253,"2005-06-05 09:35:39",1,"2006-02-16 02:30:53","7 days 23:44:00"
567,"2005-05-28 09:56:20",3308,184,"2005-06-01 06:41:20",2,"2006-02-16 02:30:53","3 days 20:45:00"
568,"2005-05-28 09:57:36",2232,155,"2005-05-31 15:44:36",1,"2006-02-16 02:30:53","3 days 05:47:00"
569,"2005-05-28 10:12:41",4534,56,"2005-06-03 10:08:41",2,"2006-02-16 02:30:53","5 days 23:56:00"
570,"2005-05-28 10:15:04",1122,21,"2005-05-30 08:32:04",1,"2006-02-16 02:30:53","1 day 22:17:00"
571,"2005-05-28 10:17:41",4250,516,"2005-06-05 07:56:41",1,"2006-02-16 02:30:53","7 days 21:39:00"
572,"2005-05-28 10:30:13",1899,337,"2005-06-02 05:04:13",2,"2006-02-16 02:30:53","4 days 18:34:00"
573,"2005-05-28 10:35:23",4020,1,"2005-06-03 06:32:23",1,"2006-02-16 02:30:53","5 days 19:57:00"
574,"2005-05-28 10:44:28",3883,76,"2005-06-04 11:42:28",1,"2006-02-16 02:30:53","7 days 00:58:00"
575,"2005-05-28 10:56:09",4451,142,"2005-06-05 15:39:09",1,"2006-02-16 02:30:53","8 days 04:43:00"
576,"2005-05-28 10:56:10",1866,588,"2005-06-04 13:15:10",2,"2006-02-16 02:30:53","7 days 02:19:00"
577,"2005-05-28 11:09:14",375,6,"2005-06-01 13:27:14",2,"2006-02-16 02:30:53","4 days 02:18:00"
578,"2005-05-28 11:15:48",2938,173,"2005-06-02 09:59:48",1,"2006-02-16 02:30:53","4 days 22:44:00"
579,"2005-05-28 11:19:23",3481,181,"2005-06-02 13:51:23",1,"2006-02-16 02:30:53","5 days 02:32:00"
580,"2005-05-28 11:19:53",3515,17,"2005-06-01 10:44:53",2,"2006-02-16 02:30:53","3 days 23:25:00"
581,"2005-05-28 11:20:29",1380,186,"2005-06-04 12:37:29",2,"2006-02-16 02:30:53","7 days 01:17:00"
582,"2005-05-28 11:33:46",4579,198,"2005-05-29 08:33:46",1,"2006-02-16 02:30:53","21:00:00"
583,"2005-05-28 11:48:55",2679,386,"2005-06-04 07:09:55",2,"2006-02-16 02:30:53","6 days 19:21:00"
584,"2005-05-28 11:49:00",1833,69,"2005-06-01 11:54:00",1,"2006-02-16 02:30:53","4 days 00:05:00"
585,"2005-05-28 11:50:45",3544,490,"2005-06-03 15:35:45",2,"2006-02-16 02:30:53","6 days 03:45:00"
586,"2005-05-28 12:03:00",898,77,"2005-05-29 13:16:00",1,"2006-02-16 02:30:53","1 day 01:13:00"
587,"2005-05-28 12:05:33",1413,64,"2005-05-30 13:45:33",2,"2006-02-16 02:30:53","2 days 01:40:00"
588,"2005-05-28 12:08:37",95,89,"2005-05-29 16:25:37",2,"2006-02-16 02:30:53","1 day 04:17:00"
589,"2005-05-28 12:27:50",4231,308,"2005-06-03 07:15:50",2,"2006-02-16 02:30:53","5 days 18:48:00"
590,"2005-05-28 13:06:50",473,462,"2005-06-02 09:18:50",1,"2006-02-16 02:30:53","4 days 20:12:00"
591,"2005-05-28 13:11:04",377,19,"2005-05-29 17:20:04",2,"2006-02-16 02:30:53","1 day 04:09:00"
592,"2005-05-28 13:21:08",638,244,"2005-05-29 16:55:08",1,"2006-02-16 02:30:53","1 day 03:34:00"
593,"2005-05-28 13:33:23",1810,16,"2005-05-30 17:10:23",2,"2006-02-16 02:30:53","2 days 03:37:00"
594,"2005-05-28 13:41:56",2766,538,"2005-05-30 12:00:56",1,"2006-02-16 02:30:53","1 day 22:19:00"
595,"2005-05-28 13:59:54",595,294,"2005-06-05 15:16:54",1,"2006-02-16 02:30:53","8 days 01:17:00"
596,"2005-05-28 14:00:03",821,589,"2005-05-29 17:10:03",1,"2006-02-16 02:30:53","1 day 03:10:00"
597,"2005-05-28 14:01:02",4469,249,"2005-06-06 19:06:02",2,"2006-02-16 02:30:53","9 days 05:05:00"
598,"2005-05-28 14:04:50",599,159,"2005-06-03 18:00:50",2,"2006-02-16 02:30:53","6 days 03:56:00"
599,"2005-05-28 14:05:57",4136,393,"2005-06-01 16:41:57",2,"2006-02-16 02:30:53","4 days 02:36:00"
600,"2005-05-28 14:08:19",1567,332,"2005-06-03 11:57:19",2,"2006-02-16 02:30:53","5 days 21:49:00"
601,"2005-05-28 14:08:22",3225,429,"2005-06-04 10:50:22",1,"2006-02-16 02:30:53","6 days 20:42:00"
602,"2005-05-28 14:15:54",1300,590,"2005-06-05 15:16:54",2,"2006-02-16 02:30:53","8 days 01:01:00"
603,"2005-05-28 14:27:51",3248,537,"2005-05-29 13:13:51",1,"2006-02-16 02:30:53","22:46:00"
604,"2005-05-28 14:37:07",1585,426,"2005-06-03 11:03:07",2,"2006-02-16 02:30:53","5 days 20:26:00"
605,"2005-05-28 14:39:10",4232,501,"2005-06-01 09:28:10",2,"2006-02-16 02:30:53","3 days 18:49:00"
606,"2005-05-28 14:48:39",3509,299,"2005-06-04 09:44:39",2,"2006-02-16 02:30:53","6 days 18:56:00"
607,"2005-05-28 15:02:41",2561,554,"2005-05-30 12:54:41",2,"2006-02-16 02:30:53","1 day 21:52:00"
608,"2005-05-28 15:03:44",4254,494,"2005-06-04 17:14:44",2,"2006-02-16 02:30:53","7 days 02:11:00"
609,"2005-05-28 15:04:02",2944,150,"2005-06-05 14:47:02",2,"2006-02-16 02:30:53","7 days 23:43:00"
610,"2005-05-28 15:15:25",3642,500,"2005-06-02 12:30:25",2,"2006-02-16 02:30:53","4 days 21:15:00"
611,"2005-05-28 15:18:18",1230,580,"2005-05-31 20:15:18",2,"2006-02-16 02:30:53","3 days 04:57:00"
612,"2005-05-28 15:24:54",2180,161,"2005-05-30 14:22:54",2,"2006-02-16 02:30:53","1 day 22:58:00"
613,"2005-05-28 15:27:22",270,595,"2005-06-02 20:01:22",1,"2006-02-16 02:30:53","5 days 04:34:00"
614,"2005-05-28 15:33:28",280,307,"2005-06-04 12:27:28",2,"2006-02-16 02:30:53","6 days 20:54:00"
615,"2005-05-28 15:35:52",3397,533,"2005-06-03 17:35:52",2,"2006-02-16 02:30:53","6 days 02:00:00"
616,"2005-05-28 15:45:39",989,471,"2005-06-02 09:55:39",1,"2006-02-16 02:30:53","4 days 18:10:00"
617,"2005-05-28 15:49:14",4142,372,"2005-05-31 14:29:14",2,"2006-02-16 02:30:53","2 days 22:40:00"
618,"2005-05-28 15:50:07",4445,248,"2005-06-01 19:45:07",1,"2006-02-16 02:30:53","4 days 03:55:00"
619,"2005-05-28 15:52:26",2482,407,"2005-06-06 17:55:26",2,"2006-02-16 02:30:53","9 days 02:03:00"
620,"2005-05-28 15:54:45",2444,321,"2005-06-04 20:26:45",1,"2006-02-16 02:30:53","7 days 04:32:00"
621,"2005-05-28 15:58:12",1144,239,"2005-05-30 21:54:12",1,"2006-02-16 02:30:53","2 days 05:56:00"
622,"2005-05-28 15:58:22",2363,109,"2005-06-04 10:13:22",1,"2006-02-16 02:30:53","6 days 18:15:00"
623,"2005-05-28 16:01:28",1222,495,"2005-05-30 11:19:28",1,"2006-02-16 02:30:53","1 day 19:18:00"
624,"2005-05-28 16:13:22",3660,569,"2005-06-06 20:35:22",1,"2006-02-16 02:30:53","9 days 04:22:00"
625,"2005-05-28 16:35:46",2889,596,"2005-06-01 14:19:46",1,"2006-02-16 02:30:53","3 days 21:44:00"
626,"2005-05-28 16:58:09",452,584,"2005-06-01 14:02:09",2,"2006-02-16 02:30:53","3 days 21:04:00"
627,"2005-05-28 17:04:43",425,241,"2005-06-04 19:58:43",2,"2006-02-16 02:30:53","7 days 02:54:00"
628,"2005-05-28 17:05:46",2513,173,"2005-06-06 16:29:46",2,"2006-02-16 02:30:53","8 days 23:24:00"
629,"2005-05-28 17:19:15",1527,94,"2005-06-02 20:01:15",2,"2006-02-16 02:30:53","5 days 02:42:00"
630,"2005-05-28 17:24:51",1254,417,"2005-06-05 20:05:51",2,"2006-02-16 02:30:53","8 days 02:41:00"
631,"2005-05-28 17:36:32",2465,503,"2005-06-03 14:56:32",2,"2006-02-16 02:30:53","5 days 21:20:00"
632,"2005-05-28 17:37:50",1287,442,"2005-06-03 16:04:50",1,"2006-02-16 02:30:53","5 days 22:27:00"
633,"2005-05-28 17:37:59",58,360,"2005-06-03 22:49:59",2,"2006-02-16 02:30:53","6 days 05:12:00"
634,"2005-05-28 17:40:35",2630,428,"2005-06-05 16:18:35",2,"2006-02-16 02:30:53","7 days 22:38:00"
635,"2005-05-28 17:46:57",1648,42,"2005-06-06 18:24:57",1,"2006-02-16 02:30:53","9 days 00:38:00"
636,"2005-05-28 17:47:58",4213,239,"2005-06-04 16:32:58",1,"2006-02-16 02:30:53","6 days 22:45:00"
637,"2005-05-28 18:14:29",1581,250,"2005-05-29 23:48:29",2,"2006-02-16 02:30:53","1 day 05:34:00"
638,"2005-05-28 18:24:43",2685,372,"2005-06-02 19:03:43",2,"2006-02-16 02:30:53","5 days 00:39:00"
639,"2005-05-28 18:25:02",4204,198,"2005-05-29 18:22:02",1,"2006-02-16 02:30:53","23:57:00"
640,"2005-05-28 18:43:26",495,465,"2005-05-30 13:39:26",1,"2006-02-16 02:30:53","1 day 18:56:00"
641,"2005-05-28 18:45:47",3548,396,"2005-06-04 15:24:47",1,"2006-02-16 02:30:53","6 days 20:39:00"
642,"2005-05-28 18:49:12",140,157,"2005-06-01 20:50:12",2,"2006-02-16 02:30:53","4 days 02:01:00"
643,"2005-05-28 18:52:11",3105,240,"2005-05-31 15:15:11",2,"2006-02-16 02:30:53","2 days 20:23:00"
644,"2005-05-28 18:59:12",4304,316,"2005-06-04 18:06:12",1,"2006-02-16 02:30:53","6 days 23:07:00"
645,"2005-05-28 19:14:09",3128,505,"2005-06-05 14:01:09",1,"2006-02-16 02:30:53","7 days 18:47:00"
646,"2005-05-28 19:16:14",1922,185,"2005-05-31 16:50:14",2,"2006-02-16 02:30:53","2 days 21:34:00"
647,"2005-05-28 19:22:52",3435,569,"2005-06-01 00:10:52",1,"2006-02-16 02:30:53","3 days 04:48:00"
648,"2005-05-28 19:25:54",3476,253,"2005-06-03 15:57:54",2,"2006-02-16 02:30:53","5 days 20:32:00"
649,"2005-05-28 19:35:45",1781,197,"2005-06-05 16:00:45",1,"2006-02-16 02:30:53","7 days 20:25:00"
650,"2005-05-28 19:45:40",4384,281,"2005-05-29 21:02:40",1,"2006-02-16 02:30:53","1 day 01:17:00"
651,"2005-05-28 19:46:50",739,266,"2005-05-30 16:29:50",1,"2006-02-16 02:30:53","1 day 20:43:00"
652,"2005-05-28 20:08:47",1201,43,"2005-05-29 14:57:47",2,"2006-02-16 02:30:53","18:49:00"
653,"2005-05-28 20:12:20",126,327,"2005-06-04 14:44:20",2,"2006-02-16 02:30:53","6 days 18:32:00"
654,"2005-05-28 20:15:30",2312,23,"2005-05-30 22:02:30",2,"2006-02-16 02:30:53","2 days 01:47:00"
655,"2005-05-28 20:16:20",331,287,"2005-05-31 16:46:20",2,"2006-02-16 02:30:53","2 days 20:30:00"
656,"2005-05-28 20:18:24",2846,437,"2005-05-30 16:19:24",1,"2006-02-16 02:30:53","1 day 20:01:00"
657,"2005-05-28 20:23:09",848,65,"2005-06-01 02:11:09",1,"2006-02-16 02:30:53","3 days 05:48:00"
658,"2005-05-28 20:23:23",3226,103,"2005-06-06 19:31:23",2,"2006-02-16 02:30:53","8 days 23:08:00"
659,"2005-05-28 20:27:53",1382,207,"2005-05-31 01:36:53",2,"2006-02-16 02:30:53","2 days 05:09:00"
660,"2005-05-28 20:53:31",1414,578,"2005-05-30 15:26:31",1,"2006-02-16 02:30:53","1 day 18:33:00"
661,"2005-05-28 21:01:25",2247,51,"2005-06-02 01:22:25",2,"2006-02-16 02:30:53","4 days 04:21:00"
662,"2005-05-28 21:09:31",2968,166,"2005-06-01 19:00:31",2,"2006-02-16 02:30:53","3 days 21:51:00"
663,"2005-05-28 21:23:02",3997,176,"2005-06-02 17:39:02",2,"2006-02-16 02:30:53","4 days 20:16:00"
664,"2005-05-28 21:31:08",87,523,"2005-06-02 20:56:08",2,"2006-02-16 02:30:53","4 days 23:25:00"
665,"2005-05-28 21:38:39",1012,415,"2005-05-29 21:37:39",1,"2006-02-16 02:30:53","23:59:00"
666,"2005-05-28 21:48:51",3075,437,"2005-06-05 16:45:51",2,"2006-02-16 02:30:53","7 days 18:57:00"
667,"2005-05-28 21:49:02",797,596,"2005-05-31 03:07:02",1,"2006-02-16 02:30:53","2 days 05:18:00"
668,"2005-05-28 21:54:45",3528,484,"2005-05-29 22:32:45",1,"2006-02-16 02:30:53","1 day 00:38:00"
669,"2005-05-28 22:03:25",3677,313,"2005-06-03 03:39:25",1,"2006-02-16 02:30:53","5 days 05:36:00"
670,"2005-05-28 22:04:03",227,201,"2005-06-06 22:43:03",2,"2006-02-16 02:30:53","9 days 00:39:00"
671,"2005-05-28 22:04:30",1027,14,"2005-06-03 01:21:30",2,"2006-02-16 02:30:53","5 days 03:17:00"
672,"2005-05-28 22:05:29",697,306,"2005-06-06 02:10:29",2,"2006-02-16 02:30:53","8 days 04:05:00"
673,"2005-05-28 22:07:30",1769,468,"2005-06-01 23:42:30",1,"2006-02-16 02:30:53","4 days 01:35:00"
674,"2005-05-28 22:11:35",1150,87,"2005-06-01 23:58:35",2,"2006-02-16 02:30:53","4 days 01:47:00"
675,"2005-05-28 22:22:44",1273,338,"2005-06-01 02:57:44",2,"2006-02-16 02:30:53","3 days 04:35:00"
676,"2005-05-28 22:27:51",2329,490,"2005-05-29 20:36:51",2,"2006-02-16 02:30:53","22:09:00"
677,"2005-05-28 23:00:08",4558,194,"2005-06-05 19:11:08",2,"2006-02-16 02:30:53","7 days 20:11:00"
678,"2005-05-28 23:15:48",3741,269,"2005-06-03 04:43:48",2,"2006-02-16 02:30:53","5 days 05:28:00"
679,"2005-05-28 23:24:57",907,526,"2005-06-06 21:59:57",2,"2006-02-16 02:30:53","8 days 22:35:00"
680,"2005-05-28 23:27:26",4147,482,"2005-06-02 02:28:26",2,"2006-02-16 02:30:53","4 days 03:01:00"
